Date,Actual_Price,Signal,Shares_Held,Cash,Portfolio_Value,Daily_Return,Cumulative_Return
2025-05-27,574.1102294921875,HOLD,166.0,540.1713424506441,95842.46943815377,-654.89152063035,-4.1575305618462295
2025-05-28,586.0462646484375,BUY,166.0,540.2523681520117,97823.93229979264,1981.4628616388654,-2.1760677002073643
2025-05-29,582.6558227539062,BUY,166.0,540.3334060072345,97261.19998315567,-562.7323166369606,-2.738800016844325
2025-05-30,584.9557495117188,BUY,166.0,540.4144560181356,97643.06887496344,381.8688918077678,-2.356931125036557
2025-06-02,584.301513671875,SELL,166.0,540.4955181865383,97534.54678771779,-108.52208724565571,-2.4654532122822133
2025-06-03,587.5928955078125,SELL,166.0,540.5765925142663,98080.99724681114,546.4504590933502,-1.9190027531888625
2025-06-04,590.943603515625,HOLD,166.0,540.6576790031435,98637.29586259689,556.2986157857522,-1.3627041374031106
2025-06-05,590.7849731445312,HOLD,166.0,540.7387776549939,98611.04431964718,-26.25154294971435,-1.388955680352825
2025-06-06,587.9298095703125,SELL,166.0,540.8198884716421,98137.16827714352,-473.87604250365985,-1.8628317228564846
2025-06-09,593.96728515625,HOLD,166.0,540.9010114549129,99139.47034739242,1002.3020702489011,-0.8605296526075836
2025-06-10,594.5026245117188,HOLD,166.0,540.9821466066312,99228.41781555195,88.94746815953113,-0.7715821844480524
2025-06-11,597.873291015625,BUY,166.0,541.0632939286222,99788.02960252237,559.6117869704176,-0.21197039747763483
2025-06-12,596.1680908203125,HOLD,166.0,541.1444534227115,99505.04752959458,-282.98207292778534,-0.4949524704054202
2025-06-13,598.5374755859375,HOLD,166.0,541.225625090725,99898.44657235635,393.3990427617682,-0.10155342764365195
2025-06-16,591.8458251953125,HOLD,166.0,541.3068089344886,98787.71379135636,-1110.7327809999842,-1.2122862086436361
2025-06-17,597.4766845703125,HOLD,166.0,541.3880049558287,99722.51764362771,934.8038522713468,-0.27748235637228935
2025-06-18,592.3712158203125,HOLD,166.0,541.4692131565721,98875.09103932844,-847.4266042992676,-1.124908960671557
2025-06-20,592.2819213867188,HOLD,166.0,541.5504335385456,98860.34938373386,-14.741655594581971,-1.139650616266139
2025-06-23,590.8909912109375,SELL,166.0,541.6316661035763,98629.5362071192,-230.81317661465437,-1.3704637928807935
2025-06-24,596.7274780273438,SELL,166.0,541.7129108534918,99598.47426339255,968.9380562733422,-0.4015257366074511
