Date,Close,Actual_Price,Actual_Change,Predicted_Change,Predicted_Price,Predicted_Change_Pct,Price_Error,Abs_Price_Error,Confidence,Direction_Correct,Signal,Confidence_Score,YearMonth
2025-01-22,596.0504150390625,596.0504150390625,5.4063720703125,12.374491274161597,583.6759237649009,2.0760813115700336,-12.374491274161642,12.374491274161642,0.5409372677952142,1,HOLD,0.5409372677952142,2025-01
2025-01-23,599.4011840820312,599.4011840820312,3.35076904296875,6.600715478150048,592.8004686038812,1.1012182914284507,-6.60071547815005,6.60071547815005,0.7551299350597934,1,BUY,0.7551299350597934,2025-01
2025-01-24,602.6727294921875,602.6727294921875,3.27154541015625,4.324831360440032,598.3478981317475,0.7176086039406724,-4.324831360440044,4.324831360440044,0.839559553870787,1,BUY,0.839559553870787,2025-01
2025-01-27,600.913330078125,600.913330078125,-1.7593994140625,7.045898714513094,593.8674313636119,1.1725316051146768,-7.0458987145131005,7.0458987145131005,0.7386147484320154,0,BUY,0.7386147484320154,2025-01
2025-01-28,592.4132080078125,592.4132080078125,-8.5001220703125,10.665885641816004,581.7473223659965,1.8004132078154724,-10.665885641815976,10.665885641815976,0.6043222710626093,0,HOLD,0.6043222710626093,2025-01
2025-01-29,597.50341796875,597.50341796875,5.0902099609375,7.44251669378681,590.0609012749632,1.245602363094107,-7.4425166937868426,7.4425166937868426,0.7239012115945763,1,BUY,0.7239012115945763,2025-01
2025-01-30,594.8248291015625,594.8248291015625,-2.6785888671875,10.083986342899022,584.7408427586635,1.6952867213243457,-10.083986342899038,10.083986342899038,0.6259092822867904,0,HOLD,0.6259092822867904,2025-01
2025-01-31,598.0173950195312,598.0173950195312,3.19256591796875,8.22449033138778,589.7929046881435,1.3752928259083783,-8.224490331387756,8.224490331387756,0.694891941909386,1,BUY,0.694891941909386,2025-01
2025-02-03,594.8347778320312,594.8347778320312,-3.1826171875,11.402692402433694,583.4320854295976,1.9169511984475078,-11.402692402433672,11.402692402433672,0.5769885797501935,0,HOLD,0.5769885797501935,2025-02
2025-02-04,590.831787109375,590.831787109375,-4.00299072265625,11.359632557242083,579.4721545521329,1.9226508805185838,-11.359632557242094,11.359632557242094,0.5785859925038987,0,HOLD,0.5785859925038987,2025-02
2025-02-05,594.7952270507812,594.7952270507812,3.96343994140625,7.944605228318004,586.8506218224633,1.3356874546069155,-7.944605228317982,7.944605228317982,0.7052749804741234,1,BUY,0.7052749804741234,2025-02
2025-02-06,597.2069091796875,597.2069091796875,2.41168212890625,6.753806265725469,590.4531029139621,1.1308988831027382,-6.753806265725416,6.753806265725416,0.7494506490461151,1,BUY,0.7494506490461151,2025-02
2025-02-07,599.2825317382812,599.2825317382812,2.07562255859375,8.385812490140113,590.8967192481412,1.399308680968256,-8.385812490140097,8.385812490140097,0.6889072925754245,1,HOLD,0.6889072925754245,2025-02
2025-02-10,593.7969970703125,593.7969970703125,-5.48553466796875,13.924150807265452,579.872846263047,2.344934527450409,-13.924150807265505,13.924150807265505,0.4834487679859929,0,HOLD,0.4834487679859929,2025-02
2025-02-11,597.82958984375,597.82958984375,4.0325927734375,8.4383257959262,589.3912640478238,1.4114934990306618,-8.438325795926175,8.438325795926175,0.6869591800351054,1,HOLD,0.6869591800351054,2025-02
2025-02-12,598.2843017578125,598.2843017578125,0.4547119140625,10.016334893768494,588.267966864044,1.6741764516200093,-10.016334893768544,10.016334893768544,0.6284189821514066,1,HOLD,0.6284189821514066,2025-02
2025-02-13,596.3568725585938,596.3568725585938,-1.92742919921875,14.03009049486345,582.3267820637303,2.352633320828369,-14.03009049486343,14.03009049486343,0.479518670064378,0,HOLD,0.479518670064378,2025-02
2025-02-14,602.6529541015625,602.6529541015625,6.29608154296875,11.059307230119945,591.5936468714425,1.8351037947880309,-11.059307230119998,11.059307230119998,0.5897273123500599,1,HOLD,0.5897273123500599,2025-02
2025-02-18,602.6232299804688,602.6232299804688,-0.02972412109375,6.933548245281142,595.6896817351876,1.150561063752199,-6.933548245281145,6.933548245281145,0.7427826703471412,0,BUY,0.7427826703471412,2025-02
2025-02-19,604.3925170898438,604.3925170898438,1.769287109375,7.328311603147122,597.0642054866967,1.2125086588485605,-7.328311603147085,7.328311603147085,0.728137935333697,1,BUY,0.728137935333697,2025-02
2025-02-20,605.8157958984375,605.8157958984375,1.42327880859375,8.344967257424948,597.4708286410125,1.3774760106822876,-8.344967257424969,8.344967257424969,0.6904225487352391,1,BUY,0.6904225487352391,2025-02
2025-02-21,603.29541015625,603.29541015625,-2.5203857421875,10.965802648581475,592.3296075076685,1.8176506010117655,-10.96580264858153,10.96580264858153,0.5931960988822661,0,HOLD,0.5931960988822661,2025-02
2025-02-24,592.9766235351562,592.9766235351562,-10.31878662109375,16.282083370559555,576.6945401645967,2.745822132665273,-16.282083370559576,16.282083370559576,0.3959753566853943,0,SELL,0.3959753566853943,2025-02
2025-02-25,590.2781982421875,590.2781982421875,-2.69842529296875,16.656979285428548,573.621218956759,2.821886245338557,-16.65697928542852,16.65697928542852,0.38206765420622235,0,SELL,0.38206765420622235,2025-02
2025-02-26,587.3427734375,587.3427734375,-2.9354248046875,20.25985670424648,567.0829167332536,3.4494093773680117,-20.25985670424643,20.25985670424643,0.24840989688613158,0,SELL,0.24840989688613158,2025-02
2025-02-27,587.63916015625,587.63916015625,0.29638671875,18.976438678871013,568.662721477379,3.229267204354673,-18.976438678870977,18.976438678870977,0.29602150145527717,1,SELL,0.29602150145527717,2025-02
2025-02-28,578.2593994140625,578.2593994140625,-9.3797607421875,27.254278897404916,551.0051205166576,4.713157957314844,-27.2542788974049,27.2542788974049,0.0,0,SELL,0.0,2025-02
2025-03-03,587.283447265625,587.283447265625,9.0240478515625,18.497876213399888,568.7855710522251,3.14973566844519,-18.497876213399877,18.497876213399877,0.31377497414861877,1,BUY,0.31377497414861877,2025-03
2025-03-04,576.9942626953125,576.9942626953125,-10.2891845703125,26.259988784485543,550.7342739108269,4.551169826510456,-26.259988784485586,26.259988784485586,0.025819976596193728,0,HOLD,0.025819976596193728,2025-03
2025-03-05,570.1644897460938,570.1644897460938,-6.82977294921875,29.09603968082812,541.0684500652657,5.103095721339153,-29.096039680828085,29.096039680828085,0.0,0,SELL,0.0,2025-03
2025-03-06,576.29248046875,576.29248046875,6.12799072265625,24.554144842207112,551.7383356265428,4.260708871688737,-24.554144842207165,24.554144842207165,0.08910252805690966,1,HOLD,0.08910252805690966,2025-03
2025-03-07,566.0626220703125,566.0626220703125,-10.2298583984375,30.117736367684728,535.9448857026277,5.320566169434113,-30.117736367684756,30.117736367684756,0.0,0,SELL,0.0,2025-03
2025-03-10,569.2353515625,569.2353515625,3.1727294921875,27.834494552496082,541.400857010004,4.889804274469759,-27.83449455249604,27.83449455249604,0.0,1,HOLD,0.0,2025-03
2025-03-11,554.073486328125,554.073486328125,-15.161865234375,30.595429529389214,523.4780567987358,5.5219082458081115,-30.595429529389207,30.595429529389207,0.0,0,SELL,0.0,2025-03
2025-03-12,549.4674682617188,549.4674682617188,-4.60601806640625,30.269079372647646,519.1983888890711,5.508802817463631,-30.26907937264764,30.26907937264764,0.0,0,SELL,0.0,2025-03
2025-03-13,552.38330078125,552.38330078125,2.91583251953125,28.056782605900274,524.3265181753497,5.079223533046498,-28.056782605900253,28.056782605900253,0.0,1,SELL,0.0,2025-03
2025-03-14,545.019775390625,545.019775390625,-7.363525390625,29.46924582704068,515.5505295635843,5.407004875358801,-29.46924582704071,29.46924582704071,0.0,0,SELL,0.0,2025-03
2025-03-17,556.2775268554688,556.2775268554688,11.25775146484375,24.070995929754172,532.2065309257146,4.327155919064885,-24.07099592975419,24.07099592975419,0.10702614648278796,1,HOLD,0.10702614648278796,2025-03
2025-03-18,560.5671997070312,560.5671997070312,4.2896728515625,24.5111271874165,536.0560725196148,4.3725582232115485,-24.51112718741649,24.51112718741649,0.09069837565207373,1,HOLD,0.09069837565207373,2025-03
2025-03-19,554.50830078125,554.50830078125,-6.05889892578125,27.54129996633906,526.967000814911,4.966796696737625,-27.54129996633901,27.54129996633901,0.0,0,HOLD,0.0,2025-03
2025-03-20,560.54736328125,560.54736328125,6.0390625,22.76845846273772,537.7789048185123,4.061825985490156,-22.768458462737726,22.768458462737726,0.15534703460335353,1,HOLD,0.15534703460335353,2025-03
2025-03-21,558.9264526367188,558.9264526367188,-1.62091064453125,20.490647362007195,538.4358052747116,3.6660722113514543,-20.490647362007167,20.490647362007167,0.2398481396735176,0,HOLD,0.2398481396735176,2025-03
2025-03-24,559.1107788085938,559.1107788085938,0.184326171875,20.756210925916733,538.354567882677,3.7123610763051347,-20.756210925916776,20.756210925916776,0.22999639445656972,1,HOLD,0.22999639445656972,2025-03
2025-03-25,569.1236572265625,569.1236572265625,10.01287841796875,16.50249818757562,552.6211590389869,2.899633142645156,-16.50249818757561,16.50249818757561,0.3877985172601587,1,BUY,0.3877985172601587,2025-03
2025-03-26,570.4917602539062,570.4917602539062,1.36810302734375,14.942067936236807,555.5496923176695,2.6191557840531487,-14.942067936236754,14.942067936236754,0.44568658382579995,1,BUY,0.44568658382579995,2025-03
2025-03-27,563.6810913085938,563.6810913085938,-6.8106689453125,19.313234903491473,544.3678564051023,3.4262697829113833,-19.313234903491434,19.313234903491434,0.28352720236490925,0,BUY,0.28352720236490925,2025-03
2025-03-28,562.18408203125,562.18408203125,-1.49700927734375,18.387231918426387,543.7968501128236,3.2706781472699715,-18.387231918426437,18.387231918426437,0.3178796012583761,0,BUY,0.3178796012583761,2025-03
2025-03-31,550.8626708984375,550.8626708984375,-11.3214111328125,20.14390680922999,530.7187640892075,3.656792858440742,-20.143906809229975,20.143906809229975,0.25271134851156163,0,BUY,0.25271134851156163,2025-03
2025-04-01,554.5604248046875,554.5604248046875,3.69775390625,18.29993443984568,536.2604903648419,3.2998990950879326,-18.29993443984563,18.29993443984563,0.32111811976746196,1,BUY,0.32111811976746196,2025-04
2025-04-02,556.1268310546875,556.1268310546875,1.56640625,19.243418012356265,536.8834130423312,3.460257074067325,-19.2434180123563,19.2434180123563,0.2861172347216705,1,HOLD,0.2861172347216705,2025-04
2025-04-03,559.6461791992188,559.6461791992188,3.51934814453125,17.496984836421785,542.149194362797,3.1264369322520356,-17.496984836421802,17.496984836421802,0.35090554541623586,1,BUY,0.35090554541623586,2025-04
2025-04-04,532.0663452148438,532.0663452148438,-27.579833984375,29.271871530064615,502.7944736847791,5.5015453981109985,-29.27187153006463,29.27187153006463,0.0,0,SELL,0.0,2025-04
2025-04-07,500.9176330566406,500.9176330566406,-31.148712158203125,29.330609126081782,471.58702393055887,5.855375652700423,-29.330609126081754,29.330609126081754,0.0,0,SELL,0.0,2025-04
2025-04-08,500.0254211425781,500.0254211425781,-0.8922119140625,28.30468768826046,471.72073345431767,5.66064973728398,-28.304687688260458,28.304687688260458,0.0,0,SELL,0.0,2025-04
2025-04-09,492.193603515625,492.193603515625,-7.831817626953125,28.76679982395049,463.42680369167454,5.844610661023609,-28.766799823950464,28.766799823950464,0.0,0,SELL,0.0,2025-04
2025-04-10,543.8834838867188,543.8834838867188,51.68988037109375,22.531291433575486,521.3521924531433,4.142668807032271,-22.53129143357546,22.53129143357546,0.16414533927576092,1,HOLD,0.16414533927576092,2025-04
2025-04-11,520.051025390625,520.051025390625,-23.83245849609375,24.84653548086197,495.204489909763,4.777711083676652,-24.846535480861974,24.846535480861974,0.07825556534319833,0,SELL,0.07825556534319833,2025-04
2025-04-14,529.3302001953125,529.3302001953125,9.2791748046875,22.693674705960422,506.6365254893521,4.287243519751358,-22.693674705960404,22.693674705960404,0.15812132527519862,1,HOLD,0.15812132527519862,2025-04
2025-04-15,534.4654541015625,534.4654541015625,5.13525390625,24.043011708954054,510.42244239260845,4.498515577469905,-24.043011708954054,24.043011708954054,0.10806429120926708,1,HOLD,0.10806429120926708,2025-04
2025-04-16,532.9684448242188,532.9684448242188,-1.49700927734375,24.2702130691562,508.6982317550626,4.553780492044119,-24.27021306915617,24.27021306915617,0.09963568797506317,0,HOLD,0.09963568797506317,2025-04
2025-04-17,521.1216430664062,521.1216430664062,-11.8468017578125,25.422609320185064,495.6990337462212,4.878440505865821,-25.422609320185074,25.422609320185074,0.05688466412614768,0,SELL,0.05688466412614768,2025-04
2025-04-21,521.8651733398438,521.8651733398438,0.7435302734375,22.8064884608083,499.05868487903547,4.370187861905183,-22.806488460808282,22.806488460808282,0.15393621662035772,1,HOLD,0.15393621662035772,2025-04
2025-04-22,509.4433898925781,509.4433898925781,-12.421783447265625,21.24615355587273,488.1972363367054,4.170464074595751,-21.246153555872752,21.246153555872752,0.2118207460724767,0,HOLD,0.2118207460724767,2025-04
2025-04-23,522.6979370117188,522.6979370117188,13.254547119140625,18.88193013123032,503.81600688048843,3.612398059035575,-18.88193013123032,18.88193013123032,0.29952753262337994,1,HOLD,0.29952753262337994,2025-04
2025-04-24,530.79736328125,530.79736328125,8.09942626953125,19.934294286068482,510.8630689951815,3.7555375488001497,-19.934294286068507,19.934294286068507,0.2604874498037225,1,HOLD,0.2604874498037225,2025-04
2025-04-25,541.9700927734375,541.9700927734375,11.1727294921875,16.470650014955737,525.4994427584818,3.0390330083842922,-16.47065001495571,16.47065001495571,0.38898000495243656,1,BUY,0.38898000495243656,2025-04
2025-04-28,545.8860473632812,545.8860473632812,3.91595458984375,13.003617155818564,532.8824302074627,2.38211202111286,-13.003617155818574,13.003617155818574,0.5175982682569287,1,BUY,0.5175982682569287,2025-04
2025-04-29,546.0941772460938,546.0941772460938,0.2081298828125,14.018106106325675,532.076071139768,2.5669759338980294,-14.018106106325718,14.018106106325718,0.4799632609589882,1,BUY,0.4799632609589882,2025-04
2025-04-30,549.5342407226562,549.5342407226562,3.4400634765625,12.859545628964979,536.6746950936913,2.3400808677643523,-12.859545628964952,12.859545628964952,0.5229429622152523,1,BUY,0.5229429622152523,2025-04
2025-05-01,549.7523193359375,549.7523193359375,0.21807861328125,13.33689723415577,536.4154221017817,2.425982895400207,-13.3368972341558,13.3368972341558,0.505234409415283,1,SELL,0.505234409415283,2025-05
2025-05-02,553.6483764648438,553.6483764648438,3.89605712890625,12.731359063881126,540.9170174009627,2.2995387695658778,-12.731359063881087,12.731359063881087,0.5276983637502,1,SELL,0.5276983637502,2025-05
2025-05-05,561.8668823242188,561.8668823242188,8.218505859375,10.679710426742158,551.1871718974766,1.9007545670897106,-10.67971042674219,10.67971042674219,0.6038094060567061,1,SELL,0.6038094060567061,2025-05
2025-05-06,558.6448974609375,558.6448974609375,-3.22198486328125,10.739624697282876,547.9052727636546,1.9224420998195602,-10.73962469728292,10.73962469728292,0.6015867362011853,0,SELL,0.6015867362011853,2025-05
2025-05-07,553.9755249023438,553.9755249023438,-4.66937255859375,11.57906136172345,542.3964635406203,2.09017561990029,-11.579061361723461,11.579061361723461,0.5704457316820275,0,SELL,0.5704457316820275,2025-05
2025-05-08,556.3052978515625,556.3052978515625,2.32977294921875,10.47860611448325,545.8266917370793,1.8836071047590903,-10.478606114483227,10.478606114483227,0.6112698739659227,1,HOLD,0.6112698739659227,2025-05
2025-05-09,560.1814575195312,560.1814575195312,3.87615966796875,8.903571517721371,551.2778860018099,1.5894084672395534,-8.903571517721389,8.903571517721389,0.669699725285652,1,HOLD,0.669699725285652,2025-05
2025-05-12,559.4677734375,559.4677734375,-0.71368408203125,10.6010393094105,548.8667341280895,1.894843601853106,-10.601039309410453,10.601039309410453,0.6067279080999635,0,SELL,0.6067279080999635,2025-05
2025-05-13,577.9567260742188,577.9567260742188,18.48895263671875,7.181974045299171,570.7747520289196,1.2426490983300527,-7.181974045299171,7.181974045299171,0.7335666933845519,1,HOLD,0.7335666933845519,2025-05
2025-05-14,581.7734985351562,581.7734985351562,3.8167724609375,3.590154392387114,578.1833441427691,0.6171051794945526,-3.5901543923871486,3.5901543923871486,0.8668142351962735,1,HOLD,0.8668142351962735,2025-05
2025-05-15,582.5170288085938,582.5170288085938,0.7435302734375,3.8480886240865164,578.6689401845073,0.660596760914768,-3.848088624086472,3.848088624086472,0.857245519156991,1,HOLD,0.857245519156991,2025-05
2025-05-16,585.3622436523438,585.3622436523438,2.84521484375,1.324014204201274,584.0382294481425,0.22618715480180984,-1.3240142042012621,1.3240142042012621,0.9508823785485473,1,HOLD,0.9508823785485473,2025-05
2025-05-19,589.0699462890625,589.0699462890625,3.70770263671875,-6.228501102505973,595.2984473915685,-1.0573449115412155,6.228501102506016,6.228501102506016,0.768938159128433,0,BUY,0.768938159128433,2025-05
2025-05-20,589.7142944335938,589.7142944335938,0.64434814453125,-6.551499002850874,596.2657934364446,-1.1109615392897045,6.551499002850846,6.551499002850846,0.7569557434198928,0,BUY,0.7569557434198928,2025-05
2025-05-21,587.7315673828125,587.7315673828125,-1.98272705078125,-5.251948090836058,592.9835154736486,-0.893596393711359,5.251948090836095,5.251948090836095,0.8051658378061067,1,BUY,0.8051658378061067,2025-05
2025-05-22,577.8277587890625,577.8277587890625,-9.90380859375,-0.22264641978195038,578.0504052088445,-0.03853162406883052,0.22264641978199506,0.22264641978199506,0.9917403736835508,1,HOLD,0.9917403736835508,2025-05
2025-05-23,578.0558471679688,578.0558471679688,0.22808837890625,-1.9941575386819443,580.0500047066507,-0.34497662266574936,1.994157538681975,1.994157538681975,0.9260217339143796,0,HOLD,0.9260217339143796,2025-05
2025-05-27,574.1102294921875,574.1102294921875,-3.94561767578125,-0.020109747375552545,574.130339239563,-0.003502767646787976,0.020109747375499865,0.020109747375499865,0.9992539785782207,1,HOLD,0.9992539785782207,2025-05
2025-05-28,586.0462646484375,586.0462646484375,11.93603515625,-3.703886226175337,589.7501508746128,-0.6320125985953099,3.703886226175314,3.703886226175314,0.8625950681048173,0,BUY,0.8625950681048173,2025-05
2025-05-29,582.6558227539062,582.6558227539062,-3.39044189453125,-2.1055024573935808,584.7613252112998,-0.36136298225631436,2.105502457393527,2.105502457393527,0.9218911154131105,1,BUY,0.9218911154131105,2025-05
2025-05-30,584.9557495117188,584.9557495117188,2.2999267578125,-3.080165044535204,588.0359145562539,-0.5265637694998837,3.0801650445351925,3.0801650445351925,0.8857335667658146,0,BUY,0.8857335667658146,2025-05
2025-06-02,584.301513671875,584.301513671875,-0.65423583984375,-1.8928834642447647,586.1943971361197,-0.3239566251248405,1.8928834642447327,1.8928834642447327,0.9297787492358697,1,SELL,0.9297787492358697,2025-06
2025-06-03,587.5928955078125,587.5928955078125,3.2913818359375,-4.370371347810699,591.9632668556231,-0.7437753895975401,4.3703713478106465,4.3703713478106465,0.8378701340341451,0,SELL,0.8378701340341451,2025-06
2025-06-04,590.943603515625,590.943603515625,3.3507080078125,-4.847725137664319,595.7913286532893,-0.8203363415433164,4.84772513766427,4.84772513766427,0.8201615001886411,0,HOLD,0.8201615001886411,2025-06
2025-06-05,590.7849731445312,590.7849731445312,-0.15863037109375,-5.1413798813010825,595.9263530258323,-0.8702624668896718,5.141379881301077,5.141379881301077,0.809267642336053,1,HOLD,0.809267642336053,2025-06
2025-06-06,587.9298095703125,587.9298095703125,-2.85516357421875,-1.5587746815891337,589.4885842519017,-0.26512938385083107,1.5587746815891705,1.5587746815891705,0.9421733509387885,1,SELL,0.9421733509387885,2025-06
2025-06-09,593.96728515625,593.96728515625,6.0374755859375,-9.78288497848154,603.7501701347315,-1.647041044677745,9.782884978481547,9.782884978481547,0.6370793911791615,0,HOLD,0.6370793911791615,2025-06
2025-06-10,594.5026245117188,594.5026245117188,0.53533935546875,-9.455303934948853,603.9579284466676,-1.5904562141697447,9.455303934948802,9.455303934948802,0.6492318300577307,0,HOLD,0.6492318300577307,2025-06
2025-06-11,597.873291015625,597.873291015625,3.37066650390625,-15.303660081289781,613.1769510969148,-2.559682847730662,15.303660081289763,15.303660081289763,0.43227241799270233,0,BUY,0.43227241799270233,2025-06
2025-06-12,596.1680908203125,596.1680908203125,-1.7052001953125,-8.343983532233612,604.5120743525462,-1.399602504849345,8.343983532233665,8.343983532233665,0.6904590424838752,1,HOLD,0.6904590424838752,2025-06
2025-06-13,598.5374755859375,598.5374755859375,2.369384765625,-10.034822885650279,608.5722984715878,-1.676557157231751,10.034822885650328,10.034822885650328,0.6277331238095809,0,HOLD,0.6277331238095809,2025-06
2025-06-16,591.8458251953125,591.8458251953125,-6.691650390625,-4.600547080462152,596.4463722757747,-0.7773218775251046,4.600547080462206,4.600547080462206,0.8293311890078638,1,HOLD,0.8293311890078638,2025-06
2025-06-17,597.4766845703125,597.4766845703125,5.630859375,-6.6358336724162434,604.1125182427287,-1.1106431169257323,6.635833672416197,6.635833672416197,0.7538271377283525,0,HOLD,0.7538271377283525,2025-06
2025-06-18,592.3712158203125,592.3712158203125,-5.10546875,-4.447644117233019,596.8188599375455,-0.7508204312517017,4.44764411723304,4.44764411723304,0.835003507207219,1,HOLD,0.835003507207219,2025-06
2025-06-20,592.2819213867188,592.2819213867188,-0.08929443359375,-5.2203840591884605,597.5023054459072,-0.8814018916812277,5.2203840591884045,5.2203840591884045,0.8063367845776999,1,HOLD,0.8063367845776999,2025-06
2025-06-23,590.8909912109375,590.8909912109375,-1.39093017578125,-0.6037682749499713,591.4947594858875,-0.10217929938526289,0.6037682749499709,0.6037682749499709,0.9776017043629228,1,SELL,0.9776017043629228,2025-06
2025-06-24,596.7274780273438,596.7274780273438,5.83648681640625,-3.5990036569000092,600.3264816842437,-0.6031235009987411,3.5990036568999813,3.5990036568999813,0.8664859495758581,0,SELL,0.8664859495758581,2025-06
2025-06-25,603.3196411132812,603.3196411132812,6.5921630859375,-14.411661009233784,617.731302122515,-2.388727305917064,14.41166100923374,14.41166100923374,0.46536335660746275,0,BUY,0.46536335660746275,2025-06
2025-06-26,603.65771484375,603.65771484375,0.33807373046875,-16.215265537502173,619.8729803812522,-2.686168856750106,16.215265537502205,16.215265537502205,0.3984541314748975,0,BUY,0.3984541314748975,2025-06
2025-06-27,608.380615234375,608.380615234375,4.722900390625,-14.273836939471103,622.6544521738462,-2.346201799012316,14.273836939471153,14.273836939471153,0.4704762855050657,0,BUY,0.4704762855050657,2025-06
2025-06-30,611.4032592773438,611.4032592773438,3.02264404296875,-13.208539391136643,624.6117986684804,-2.160364569653857,13.208539391136696,13.208539391136696,0.5099961649340168,0,BUY,0.5099961649340168,2025-06
2025-07-01,614.3264770507812,614.3264770507812,2.9232177734375,-13.279366054169486,627.6058431049507,-2.161613824284476,13.279366054169486,13.279366054169486,0.5073686725608417,0,HOLD,0.5073686725608417,2025-07
2025-07-02,614.127685546875,614.127685546875,-0.19879150390625,-14.09345036420919,628.2211359110842,-2.2948729874731346,14.093450364209161,14.093450364209161,0.477168177095449,1,HOLD,0.477168177095449,2025-07
2025-07-03,616.9117431640625,616.9117431640625,2.7840576171875,-14.45250022576321,631.3642433898257,-2.342717639258763,14.452500225763174,14.452500225763174,0.46384832363311734,0,BUY,0.46384832363311734,2025-07
2025-07-07,621.7738647460938,621.7738647460938,4.86212158203125,-15.035465709620508,636.8093304557143,-2.4181565939186522,15.035465709620553,15.035465709620553,0.4422217596094755,0,BUY,0.4422217596094755,2025-07
2025-07-08,617.1403198242188,617.1403198242188,-4.633544921875,-7.697226314174911,624.8375461383937,-1.2472408732534808,7.697226314174941,7.697226314174941,0.7144521205843986,1,HOLD,0.7144521205843986,2025-07
2025-07-09,616.8023681640625,616.8023681640625,-0.33795166015625,-5.444503098890695,622.2468712629532,-0.8826981509647055,5.444503098890664,5.444503098890664,0.7980225277387413,1,SELL,0.7980225277387413,2025-07
2025-07-10,620.5010986328125,620.5010986328125,3.69873046875,-8.464990384956868,628.9660890177694,-1.3642184362941971,8.464990384956877,8.464990384956877,0.685969990352689,0,HOLD,0.685969990352689,2025-07
2025-07-11,622.2510375976562,622.2510375976562,1.74993896484375,-9.016595081414001,631.2676326790703,-1.4490285329574777,9.016595081414039,9.016595081414039,0.6655068332464773,0,HOLD,0.6655068332464773,2025-07
2025-07-14,620.0636596679688,620.0636596679688,-2.1873779296875,-6.684318038372573,626.7479777063413,-1.0780051264336128,6.684318038372567,6.684318038372567,0.7520284887970934,1,HOLD,0.7520284887970934,2025-07
2025-07-15,621.246826171875,621.246826171875,1.18316650390625,-7.696365236246978,628.943191408122,-1.2388578761314575,7.6963652362469475,7.6963652362469475,0.7144840644257661,0,HOLD,0.7144840644257661,2025-07
2025-07-16,618.592041015625,618.592041015625,-2.65478515625,-4.931980900866695,623.5240219164917,-0.7972913606791974,4.9319809008667335,4.9319809008667335,0.8170358217261668,1,SELL,0.8170358217261668,2025-07
2025-07-17,620.66015625,620.66015625,2.068115234375,-5.516782748171025,626.1769389981711,-0.8888572421827705,5.516782748171067,5.516782748171067,0.7953411332032949,0,SELL,0.7953411332032949,2025-07
2025-07-18,624.4583740234375,624.4583740234375,3.7982177734375,-7.879563501509288,632.3379375249468,-1.2618236585956244,7.879563501509324,7.879563501509324,0.7076878661560136,0,HOLD,0.7076878661560136,2025-07
2025-07-21,624.0010375976562,624.0010375976562,-0.45733642578125,-6.277580030672788,630.278617628329,-1.0060207679847561,6.277580030672766,6.277580030672766,0.7671174534235483,1,HOLD,0.7671174534235483,2025-07
2025-07-22,625.1842651367188,625.1842651367188,1.1832275390625,-5.727219006958432,630.9114841436772,-0.9160849570815689,5.727219006958421,5.727219006958421,0.7875344733759462,0,SELL,0.7875344733759462,2025-07
2025-07-23,625.2737426757812,625.2737426757812,0.0894775390625,-4.429059911212123,629.7028025869934,-0.7083393414632304,4.429059911212107,4.429059911212107,0.8356929348533996,0,SELL,0.8356929348533996,2025-07
