Date,Close,High,Low,Open,Volume,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,Momentum_10,ROC_10,Volatility_20,ATR_14,RSI_14,BB_Middle_20,BB_Upper_20,BB_Lower_20,BB_Width,BB_Position,Volume_SMA_20,Volume_Ratio,Log_Return,Daily_Return_Pct,HL_Range_Pct,CO_Range_Pct,Price_SMA20_Distance,Price_SMA50_Distance
2022-02-08,426.5528869628906,427.4798983462463,421.142226961754,422.5705744611604,81012000,425.8245483398438,421.90655212402345,425.54928436279295,,,424.5818534104906,429.44048514073046,-4.858631730239836,-6.383924224836246,1.5252924945964104,15.57928466796875,3.7908236881815056,11.025623315963381,10.332147540273906,49.407108464177846,425.54928436279295,447.6005309947197,403.4980377308662,44.10249326385349,0.5227561420188512,129396480.0,0.6260757634210761,0.00819429405875076,0.822795917744645,1.4857879475666667,0.9424017530819009,0.2358369845693546,
2022-02-09,432.79595947265625,433.1175685965065,430.4027846055387,430.6014195917351,92589900,425.8604797363281,424.19189453125,424.97180023193357,,,425.8455620354392,429.6890387949472,-3.8434767595080075,-5.875834731770599,2.0323579722625915,22.853424072265625,5.574787219858681,10.265590193819852,9.838918763772499,57.71700054916403,424.97180023193357,445.5029806195733,404.44061984429385,41.062360775279444,0.6905433368417779,130310820.0,0.7105311746177332,0.014530030202880814,1.463610422195727,0.627266482403304,0.5096452963396706,1.8411008063246896,
2022-02-10,425.0204772949219,432.9567254068863,423.01513294817045,426.9312239359051,140103700,426.375048828125,425.90211181640626,423.94547882080076,,,425.7186259215134,429.34321942457495,-3.624593503061533,-5.425586486028786,1.8009929829672533,17.1021728515625,4.192548523876596,9.054993381623522,9.865944556607802,58.17468121506204,423.94547882080076,442.0554655840478,405.8354920575537,36.21997352649407,0.5296797145181451,133935735.0,1.04605167545465,-0.01812904207051489,-1.796569955784355,2.3390855240646102,-0.44755373555673533,0.25356998194937985,
2022-02-11,416.6396179199219,427.1866126231048,415.20183093771124,425.1056074278394,153214600,424.816162109375,425.76116638183595,422.807063293457,,,424.3218554597301,428.40221190571174,-4.080356445981636,-5.156540478019356,1.0761840320377205,-1.409454345703125,-0.33715045414753825,8.417505737180148,9.396362129155762,50.40591874527062,422.807063293457,439.6420747678173,405.97205181909675,33.67002294872054,0.31682681407945085,137037810.0,1.1180461801016814,-0.019915727105261672,-1.9718719032882075,2.87653434045176,-1.9915026666296343,-1.4586902417130425,
2022-02-14,415.2774658203125,417.7179536925174,411.7964898491064,416.1288162535536,123006300,423.2572814941406,424.7310516357422,421.591552734375,,,422.9304108998197,427.43000849197847,-4.49959759215875,-5.025151900847235,0.5255543086884851,-10.3011474609375,-2.420504024277609,7.580411657905136,8.961912597419797,53.14090312016852,421.591552734375,436.75237605018526,406.43072941856474,30.321646631620524,0.291763059876902,138393580.0,0.8888150736472025,-0.0032747333683332347,-0.3269377277201662,1.4259054080177753,-0.20458819480609633,-1.4976787065846904,
2022-02-15,421.9746398925781,422.14489845233356,419.2125426099258,419.7328155876255,88482700,422.3416320800781,424.0830902099609,421.100146484375,,,422.78336920639794,427.0259071142451,-4.242537907847179,-4.868629102247224,0.6260911944000451,-6.4796142578125,-1.5123234732868605,7.192241716061841,8.4267950873586,58.11015400463898,421.100146484375,435.48462991649865,406.71566305225133,28.768966864247318,0.5303971085346799,137332260.0,0.6442965403758738,0.015998328028431152,1.6126986469242814,0.6949128135174844,0.5341074659159217,0.20766874946589092,
2022-02-16,422.4476318359375,423.82866614912444,418.03964373808554,419.92201420472077,84863600,420.2719665527344,423.06622314453125,420.8565734863281,,,422.73171730325015,426.68677561214827,-3.955058308898117,-4.685914943577403,0.7308566346792862,-10.168670654296875,-2.350505654956546,7.051660338299594,8.020050445621804,60.00256315982982,420.8565734863281,434.9598941629273,406.7532528097289,28.206641353198393,0.5564072244435789,136107560.0,0.6235039405599513,0.0011202736087448826,0.1120901349616139,1.370352672088628,0.6014492086107782,0.37805239358132176,
2022-02-17,413.4235534667969,422.4192566946621,412.81818002832114,419.2504207563761,102259100,417.95258178710935,422.1638153076172,420.39827423095704,,,421.2996920976419,425.7043147124926,-4.404622614850666,-4.629656477832056,0.22503386298139016,-9.024078369140625,-2.1361413081953864,7.228737283173233,7.749787747395893,46.766336222180215,420.39827423095704,434.85574879730353,405.94079966461055,28.914949132692982,0.25878495472523144,135101530.0,0.7569055657622826,-0.021592870168692768,-2.1361413081953864,2.322334222574011,-1.3898298012598054,-1.659074547087322,
2022-02-18,410.7465515136719,414.9369671200802,408.46688251728386,413.6788782748005,132642900,416.7739685058594,420.79506530761716,420.22091217041014,,,419.6761320078004,424.59633225332067,-4.920200245520277,-4.687765231369701,-0.23243501415057644,-13.6875,-3.224882629276765,7.427190877952325,7.504523964377861,38.87630841850899,420.22091217041014,435.07529392631477,405.3665304145055,29.708763511809252,0.18109205713081242,131620115.0,1.0077707347391391,-0.006496259331353471,-0.6475204256450272,1.5752011986352616,-0.7088413054487036,-2.2546142712898067,
2022-02-22,406.3385925292969,411.9478874905425,402.82921086642835,408.53313240570213,124391800,414.98619384765624,419.1217376708984,419.7351806640625,,,417.62420285726137,423.24390708857817,-5.619704231316803,-4.874153031359121,-0.7455511999576814,-16.7332763671875,-3.9551853000374586,8.008977144823024,7.703843449001531,33.786435918156954,419.7351806640625,435.7531349537086,403.71722637441644,32.03590857929214,0.0818258720021093,125250510.0,0.9931440598525307,-0.010789577510091235,-1.073157879994588,2.2441079414470524,-0.5371754950406142,-3.1916762644415253,
2022-02-23,399.13067626953125,409.8290216743736,398.5631188932216,409.26146429806397,132578000,410.4174011230469,416.3795166015625,419.14303436279295,,,414.7790449206875,421.45774184272284,-6.6786969220353285,-5.235061809494363,-1.4436351125409654,-27.422210693359375,-6.42879500561089,9.059737954277008,8.159236791568961,26.500318467108798,419.14303436279295,437.26251027134697,401.0235584542389,36.238951817108045,0.0,123479545.0,1.0736839044879862,-0.01789791106975783,-1.7738694754291489,2.822610100142793,-2.4753828328079517,-4.774589210026051,
2022-02-24,405.1372375488281,405.5723812250493,388.43232758179744,388.79175267882744,213942900,406.955322265625,413.6136444091797,418.9027694702148,,,413.2956899404015,420.24881559873063,-6.9531256583291565,-5.578674579261322,-1.3744510790678346,-27.658721923828125,-6.390707056860956,9.374817340165736,8.597058278913664,37.09813818983122,418.9027694702148,437.6524041505463,400.1531347898833,37.49926936066299,0.1329119965247419,124857135.0,1.7135015952432353,0.01493699513454084,1.5049109568417813,4.230678410840006,4.204174794701303,-3.2860923642963558,
2022-02-25,414.07623291015625,414.16136219529494,404.72107583636694,406.376434848572,121804500,407.0858581542969,412.51921997070315,419.2106658935547,,,413.4157734742099,419.79158725142884,-6.375813777218923,-5.738102418852843,-0.6377113583660803,-10.944244384765625,-2.5749922578839444,9.091921753192228,8.666650855956634,43.0050134807109,419.2106658935547,437.3945093999391,401.0268223871702,36.3676870127689,0.3588188195307637,123453445.0,0.986643183590381,0.021824226485899025,2.206411687903849,2.279842601102948,1.894745216821796,-1.2247858657065165,
2022-02-28,413.016845703125,414.50194628148233,407.4075498631583,408.66561012645167,145615000,407.5399169921875,412.1569427490234,418.9590545654297,,,413.3543999709661,419.28975454414706,-5.935354573180973,-5.777552849718469,-0.1578017234625042,-3.622772216796875,-0.8695217787697693,9.194808963824565,8.82610702034795,43.181615943135675,418.9590545654297,437.3486724930788,400.5694366377806,36.779235855298225,0.33843577159451216,122511325.0,1.1885839941735998,-0.002561713581617338,-0.2558435193408237,1.7177014671753765,1.064742290237475,-1.4183268740827997,
2022-03-01,406.7264404296875,413.5276033325065,404.0116274603765,411.5127903599292,137785900,407.61748657226565,411.3018402099609,418.0164459228516,,,412.33471388769243,418.3591386838167,-6.024424796124265,-5.8269272389996285,-0.19749755712463646,-8.551025390625,-2.059111339868599,9.443443271681476,9.05312876946493,37.04899339963598,418.0164459228516,436.9033324662145,399.1295593794886,37.773773086725896,0.201115229679518,121788050.0,1.131358125858818,-0.015347557835449251,-1.5230384278221476,2.339650174224432,-1.163110853992011,-2.7008519887870004,
2022-03-02,414.20867919921875,415.9396990802248,408.23046138487615,408.9871853932259,117726500,410.6330871582031,410.525244140625,417.30416717529295,,,412.62301624331184,418.05169724051314,-5.4286809972012975,-5.7472779906399625,0.318596993438665,-7.765960693359375,-1.840385643871004,9.147326967124307,9.242312842102175,38.05186754551161,417.30416717529295,435.5988211095416,399.0095132410443,36.58930786849726,0.4153991109315474,121516605.0,0.9688099828002931,0.018229079947332125,1.8396243828226693,1.8611965616589077,1.276688852970437,-0.7417821866068028,
2022-03-03,412.146484375,417.25444275036347,410.33977507312505,416.6490694177286,105501700,412.0349365234375,409.49512939453126,416.2806762695312,,,412.54970364818695,417.6142740652899,-5.064570417102971,-5.610736475932565,0.546166058829594,-10.3011474609375,-2.438443651860279,8.46350603444901,9.0261039291395,41.06840019021107,416.2806762695312,433.20768833842925,399.3536642006332,33.854024137796046,0.3778818176030175,120923640.0,0.8724654666366312,-0.004991072110465782,-0.4978637406163361,1.6777208927850416,-1.0806660504536811,-0.9931260637845324,
2022-03-04,408.79803466796875,409.93312072448435,404.7400320130342,408.4007357845267,113978200,410.979296875,409.03257751464844,415.5981964111328,,,411.97252380507643,416.961219295118,-4.98869549004155,-5.486328278754362,0.4976327887128118,-4.625518798828125,-1.1188329160350108,8.490337426637163,8.69908040603752,44.15134623307393,415.5981964111328,432.5788712644071,398.6175215578585,33.96134970654862,0.2997676240219394,120721330.0,0.9441430110155347,-0.008157599443776455,-0.812441652173501,1.2703311344605825,0.09728162773233821,-1.636234661720462,
2022-03-07,396.7469787597656,408.92095717943505,396.6807574716845,408.21151760843173,137896600,407.72532348632814,407.6326202392578,414.2138427734375,,,409.63013225964403,415.4638681443511,-5.833735884707096,-5.555809799944909,-0.2779260847621865,-13.99957275390625,-3.408323868408733,9.201253159523306,9.150418682061773,38.07967132310589,414.2138427734375,432.6163490924841,395.81133645439087,36.80501263809322,0.02542159989387874,121693440.0,1.1331473578197806,-0.029922486908972055,-2.947924130308296,3.08513999174323,-2.808480004638974,-4.216871144797954,
2022-03-08,393.73895263671875,404.10622124075445,392.67005908949244,396.92669641529477,164772700,405.12782592773436,406.37265625,412.74719696044923,,,407.1853353945786,413.85461514378574,-6.669279749207135,-5.778503789797355,-0.8907759594097797,-12.599639892578125,-3.100773621858154,10.016653593170997,9.476756504864698,30.931434721335435,412.74719696044923,432.7805041467912,392.71388977410726,40.066614372683944,0.025583965070688497,125708430.0,1.3107529860964773,-0.007610611454680462,-0.758172408130237,2.9045036247184632,-0.8031064192368563,-4.605299433578446,
2022-03-09,404.29541015625,406.28184664972684,399.9536436179305,402.1481835320033,116990800,403.1451721191406,406.8891296386719,411.6343231201172,,,406.74073151175884,413.14652588544976,-6.405794373690924,-5.903961906576069,-0.5018324671148546,5.16473388671875,1.2939957246561091,9.631088627751135,9.959175905005354,39.210613001856,411.6343231201172,430.89650037561944,392.37214586461494,38.5243545110045,0.30949939182573916,127507370.0,0.9175218655988278,0.026457691062420054,2.681080306847647,1.5652423630905608,0.5339391577969931,-1.7828719695285593,
2022-03-10,402.4698181152344,403.36842427273797,397.70237600280313,399.669875757918,93972700,401.2098388671875,406.6223876953125,410.1180160522461,,,406.08366791229355,412.3556586432116,-6.2719907309180485,-5.977567671444465,-0.2944230594735835,-2.66741943359375,-0.658398978512131,8.437351328412628,9.742288929707533,42.879994667910815,410.1180160522461,426.99271870907137,393.24331339542084,33.74940531365053,0.2733827347198238,127576510.0,0.7365987672809046,-0.00452571601511222,-0.45154903942888686,1.4078194227007952,0.7005637720397753,-1.8648773371705292,
2022-03-11,397.3523864746094,405.581868290295,396.84158189370584,404.96702642713234,95636300,398.92070922851565,404.9500030517578,408.73461151123047,,,404.7403938449575,411.2443051492411,-6.5039113042835766,-6.0828363980122875,-0.4210749062712891,-16.723846435546875,-4.038832733289359,8.127894905441698,9.904446200692734,41.5614199425046,408.73461151123047,424.9904013221139,392.47882170034705,32.51157962176683,0.1499024295638782,125353140.0,0.7629350170247031,-0.012796597653648836,-1.2715069330142383,2.199631031320777,-1.880311100808377,-2.78474705005704,
2022-03-14,394.4483947753906,401.5900747886048,393.30384036976113,398.12803514404516,95729200,398.46099243164065,403.09315795898436,407.6250503540039,,,403.15700937271646,410.000163640067,-6.843154267350542,-6.234899971879939,-0.6082542954706032,-18.568450927734375,-4.495809582808472,8.49822018317775,9.844986043173416,42.36424625500828,407.6250503540039,424.6214907203594,390.6286099876484,33.992880732711,0.1123701406120155,122478870.0,0.7815976747662678,-0.007335190337649211,-0.7308353486897489,2.100714447972862,-0.9242354327856404,-3.232543134228371,
2022-03-15,403.12249755859375,403.75624741323844,395.79162195110837,397.0685900922245,106219100,400.33770141601565,402.732763671875,407.01730194091795,420.2313201904297,,403.15169986285144,409.4907068932912,-6.3390070304397454,-6.255721383591901,-0.08328564684784467,-3.60394287109375,-0.8860852191675449,8.355589165934996,9.705125318651685,52.51612153649534,407.01730194091795,423.7284802727879,390.306123609048,33.42235666373995,0.38346709295488773,121639510.0,0.8732286080402659,0.021752159917561967,2.199046287954192,1.9757333094445855,1.524650304110721,-0.956913714417369,-4.071286886489805
2022-03-16,412.0613708496094,412.1181236996137,401.8265168470492,406.64127160402853,144954800,401.8908935546875,402.5180328369141,406.52163848876955,419.43504333496094,,404.5224184761988,409.681126445611,-5.158707969412205,-6.036318700755962,0.8776107313437569,-2.147308349609375,-0.5184122055966386,7.689050873216983,9.215950547888301,54.208831032379564,406.52163848876955,421.8997402352035,391.1435367423356,30.75620349286794,0.6801175610677836,124463115.0,1.1646406246541394,0.02193181670498744,2.217408689703894,2.497590791232073,1.3328945249951718,1.362715249656473,-1.7580010546383806
2022-03-17,417.2166748046875,417.2166748046875,409.7628253475534,410.1411873324134,102676900,404.84026489257815,403.0250518798828,406.26009063720704,418.74490234375,,406.475380988274,410.23931521295003,-3.7639342246760066,-5.5818418055399714,1.8179075808639649,5.0701904296875,1.2301913571763679,7.191687289829055,9.074062197760165,52.00095666985556,406.26009063720704,420.64346521686514,391.87671605754895,28.76674915931619,0.880876688804864,125353780.0,0.8190969590226956,0.012433394070469577,1.2511010057673335,1.7865655682682071,1.7251345855542035,2.6969383456532428,-0.3649543028485626
2022-03-18,421.7863464355469,422.1089546797308,414.85969463963477,415.5998027190798,106345500,409.7270568847656,404.3238830566406,406.67823028564453,418.3196356201172,,408.8309141340083,411.09465085906834,-2.2637367250600278,-4.918220789443983,2.654484064383955,12.988311767578125,3.17719525685279,7.843668447298387,9.085123885029592,55.348313477476744,406.67823028564453,422.3655671802413,390.99089339104773,31.374673789193594,0.9815385890994043,125558100.0,0.8469823930116814,0.010893207061871297,1.0952754064776018,1.7187042921987499,1.4885819665917472,3.7150048920225296,0.8287229477742839
2022-03-21,421.66302490234375,423.6271389755555,418.1427408368208,421.61556462774155,88349800,415.16998291015625,406.81548767089845,407.22405395507815,417.90022521972656,,410.80508502144454,411.87749338079243,-1.0724083593478895,-4.149058303424765,3.076649944076875,24.916046142578125,6.280084657598627,8.494499526906555,8.79715404692993,59.85045657597403,407.22405395507815,424.2130530088913,390.235054901265,33.97799810762626,0.9249506077883034,123343445.0,0.716291003547047,-0.00029242190052567,-0.02923791494089289,1.3006590132025195,0.011256765305641821,3.5457067938473004,0.9004062346792834
2022-03-22,426.59710693359375,427.5364671803006,423.0578558191134,423.0578558191134,74650400,419.8649047851562,410.10130310058594,408.23697967529296,417.6144958496094,,413.2346268540829,412.96783512544437,0.2667917286385091,-3.26588829701211,3.532680025650619,32.858154296875,8.345162213907601,9.528308767805271,8.558595734602752,58.454123182321034,408.23697967529296,427.2935972109035,389.1803621396824,38.113235071221084,0.9817257633468206,120856375.0,0.6176786288683572,0.011633548469243693,1.170148137222305,1.0498456947773769,0.8365879668225866,4.497418943502921,2.150933737515461
2022-03-23,421.1031188964844,425.553264705478,421.0177251614294,424.05408198421577,79426100,421.6732543945312,411.7820739746094,409.3356018066406,417.22985778808595,,414.44516409137543,413.570448738114,0.874715353261422,-2.4377675669574037,3.3124829202188257,16.807708740234375,4.157284084362624,9.68845774623111,8.463218169954606,55.83871831527818,409.3356018066406,428.71251729910284,389.9586863141784,38.753830984924434,0.8036478405043727,118198780.0,0.6719705567180981,-0.012962282643858998,-1.2878634073729422,1.0770614940906065,-0.6958930978622762,2.8747846602901683,0.9283278835633285
2022-03-24,427.4510803222656,427.46057816954954,422.01414188925315,423.1337875083992,64736900,423.7201354980469,414.2802001953125,410.4512939453125,416.8919665527344,,416.4460742807432,414.5986436702734,1.8474306104697575,-1.5807279314719715,3.428158541941729,24.98126220703125,6.206990209605895,10.435533872688382,8.388290092175989,61.7020567811748,410.4512939453125,431.32236169068926,389.58022619993574,41.742135490753526,0.9072572276691215,110738480.0,0.5845926366336255,0.014962108147906541,1.5074600830353164,1.2741659878810419,1.0203138915680903,4.141730487325041,2.5328177601607864
2022-03-25,429.5385437011719,429.81372063765116,425.4963992292135,428.0867920742761,77101300,425.27057495117185,417.4988159179687,411.22440948486326,416.57179931640627,,418.4603003454245,415.70530293182145,2.754997413603064,-0.7135828624569645,3.4685802760600284,32.1861572265625,8.100154503191636,11.258530671979853,7.822370213653637,73.51112721531229,411.22440948486326,433.74147082882297,388.70734814090355,45.03412268791942,0.9066723880294765,108503320.0,0.7105893165296693,0.004871628427760442,0.4883514102555224,1.0051068691617062,0.33912553570302195,4.453562043958079,3.1127273632166204
2022-03-28,432.5938415527344,432.5938415527344,427.0430166243515,428.9407325686296,68529800,427.45673828125,421.3133605957031,412.20325927734376,416.435517578125,,420.6346913003953,416.9563057926298,3.6783855077654835,0.16481081158752514,3.513574696177958,38.14544677734375,9.670579797660167,12.231565303987152,7.401988983447986,77.83958048985707,412.20325927734376,436.66638988531804,387.7401286693695,48.92626121594856,0.9167615053476408,104649060.0,0.6548534693001542,0.007087799262699027,0.7112977162040336,1.283149318182384,0.8516582144644658,4.9467299970258525,3.880150297597523
