equity
10000.0
10000.0
10000.0
10000.15
10000.55
10000.7
10000.65
10000.55
10000.15
10000.15
10000.15
9999.949999999999
9999.65
9999.45
9999.4
9999.199999999999
9999.6
9999.4
9999.1
9999.05
9999.5
9999.65
9999.45
9999.15
9999.15
9999.65
9999.45
9999.25
9998.95
9998.85
9998.9
9998.699999999999
9998.1
9998.3
9998.4
9998.9
9998.8
9998.85
9999.05
9998.95
9998.9
9998.55
9998.6
9998.65
9998.75
9998.65
9998.55
9998.55
9998.6
9998.449999999999
9996.75
9999.4
9998.449999999999
9998.3
9997.5
9997.9
9998.25
9998.3545
9998.55
9998.95
9999.199999999999
9999.15
9999.199999999999
9999.1
9999.25
9999.65
9999.55
9999.55
9999.65
9999.9
9999.5
10000.05
10000.300000000001
10000.15
9999.7
9999.800000000001
9999.75
9999.6
9999.7
9999.85
9999.75
9999.25
9999.55
9999.35
9999.25
9998.75
9998.4
9998.1
9997.800000000001
9997.800000000001
9997.35
9998.0
9998.1
9998.25
9998.15
9998.65
9998.1
9998.0
9999.1
9999.0
9999.4
9999.45
9999.35
9999.6
9999.800000000001
9999.3
9999.25
9999.35
9999.7
10000.1
9999.95
9999.6
9998.9
9998.75
9998.2
9998.25
9998.25
9997.55
9997.35
9997.75
9997.45
9997.25
9996.6
9996.92
9996.99
9997.41
9997.9
9998.32
9998.88
9998.46
9998.6
9998.67
9998.039999999999
9997.97
9998.74
9999.44
10002.029999999999
10001.154999999999
10003.22
10001.68
10001.96
10001.119999999999
10001.47
10000.56
9999.789999999999
10001.939
10000.5299
9998.6
10000.14
9999.44
9998.829600000001
9998.18
9997.55
9995.59
9995.24
9994.89
9993.35
9991.74
9993.91
9993.244999999999
9993.244999999999
9993.35
9993.56
9994.05
9995.66
9996.3607
9996.01
9999.51
9998.74
9997.69
9996.36
9997.34
9997.9007
9997.8293
9996.815
9997.55
9996.15
9992.02
9987.75
9985.72
9983.4975
9982.01
9983.06
9981.269999999999
9976.7611
9971.92
9968.839999999998
9972.4689
9973.019999999999
9966.86
9966.42
9968.73
9969.06
9968.949999999999
9969.39
9967.4463
9967.41
9970.05
9971.699999999999
9971.81
9971.15
9975.66
9975.164999999999
9972.2511
9975.66
9976.21
9978.355
9976.8986
9984.130000000001
9977.97
9980.61
9977.2011
9977.035
9978.189999999999
9979.3681
9981.05
9982.975
9978.519999999999
9979.235
9981.05
9983.58
9984.9
9982.371099999998
9980.83
9979.18
9975.880000000001
9978.189999999999
9980.72
9982.039999999999
9982.26
9980.6309
9979.235
9979.075499999999
9980.83
9977.86
9978.4221
9977.914999999999
9977.42
9974.56
9974.23
9972.25
9972.25
9972.689999999999
9972.32
9972.22
9972.169999999998
9971.92
9971.97
9972.169999999998
9970.72
9970.47
9970.994999999999
9972.32
9973.419999999998
9973.67
9974.269999999999
9974.32
9973.869999999999
9973.419999999998
9973.32
9973.72
9973.97
9974.07
9974.119999999999
9973.119999999999
9972.32
9972.494999999999
9973.869999999999
9973.369999999999
9973.619999999999
9973.619499999999
9971.769499999999
9972.869999999999
9972.82
9972.794999999998
9973.82
9973.419999999998
9974.2725
9973.619999999999
9973.82
9974.22
9974.42
9973.619999999999
9973.67
9974.22
9974.369999999999
9975.595
9974.695
9974.72
9974.119999999999
9973.545
9973.564999999999
9974.47
9975.036999999998
9975.169999999998
9976.72
9977.769999999999
9976.47
9977.57
9977.82
9978.07
9978.294999999998
9977.97
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
9977.869999999999
